match_id,player1_id,player1_account_id,player1_champion,player1_runes,player2_id,player2_account_id,player2_champion,player2_runes,player3_id,player3_account_id,player3_champion,player3_runes,player4_id,player4_account_id,player4_champion,player4_runes,player5_id,player5_account_id,player5_champion,player5_runes,player6_id,player6_account_id,player6_champion,player6_runes,player7_id,player7_account_id,player7_champion,player7_runes,player8_id,player8_account_id,player8_champion,player8_runes,player9_id,player9_account_id,player9_champion,player9_runes,player10_id,player10_account_id,player10_champion,player10_runes,won
2244712072,1FPXTKJY3a3_xqZSA2PuR4t_Ysf6cwBKg_Q4tQYOriqrgk0,tib1-9bPbNYxTX3hunMxa_F-eMX6U3yjbVCIWfO-aL0vXrA,120,Conqueror,jejXtucxhfZe-t8nP-j5mFI7u3Cg5ImCk_EBLr5I0GCftJg,dXYrb_vB1rKSgaAqVX_S1Wo-Tbxpq9K4rhG4GEH9jGUJZw,99,Arcane Comet,aNokvrQ_EDxBtjio7dV3bpkCpLuUlaAq-qpN61ud0M7dBHY,wqFyalMcc5OoDx3AJyxCHJwoHI3s-EjrsZNSvVaMXrlk8vg,25,Summon Aery,_vQl08zFndxyorxye9gNH8vqn2gJL0c7DwAaXPcmeDVtoqE,QL4hgeTtdTJvGn8xVBam_F09kWWJB9xxWFfNzbvsm7lhSU8,41,Kleptomancy,LuFe_gEgVnKHGHzzmZboNOfzbtAKNSCIjFMWP6r4w0_zGLo,gVwTWn8cIi4xJQne0hxaHLSOnD36jBcQVm0Hnwjv1BUmpA,51,Lethal Tempo,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,412,Aftershock,SEv8hSPXwBqSQTWQ0YU_RkkznbpoEFzMRlIQh8gXypKabbg,p7HoZNEOIHCNTg-CWkzlHYz1T5D-Rm9gdun78IlPDufk0g,517,Conqueror,w0sn0TzX4Sk3Pqmgkq6tT2f92rOrz03GBH4MNwNnOqFYtvs,iFkr-C2XFgywLBWml3dU0hMjH0hNWB4ALgpB0WWj4880Gxc,246,Electrocute,47XDcOwZBcoDyaXtU1FGXqbiiXvKd6iYsrSRWRB4tNT1cEc,QC2IgRofk5dv6CeRfjh7LlaRTnkRsWubxdGztjoLTuneTg8,516,Aftershock,YCW3vmVcIDCvnO55ugsEO2EggjYNhG5FhJyzG_0NVwGCcMs,2yy9k5Lw8BR1MeLJiWJfroqSabrK6O1fnRIiQ9AhFxoahKE,145,Press the Attack,False
2240827183,xGEOzj2sgTy4CEuq-syGWzju6ClkOANKYj_NIXu1r-zEkTg,IYb_FLgpjG8Sr5P8ASnMD1anyh7S1dCvvj2LlniNO2E_ADU,6,Conqueror,fnbkuFolmbsJ6z0vuG_Csvn-Bnm5qAEJQ_6RyIXj0SMKqgo,0aDABRqXhHKLBOhMZ0x6cPD_Z2g0Mzbe6zm_SBfdt63QEw,429,Lethal Tempo,Tr8eFivfvWZaULv-n3-d1NgGt0eXIVsDWFWzymk5PCNH2FU,ePRDQ1aSI6871OmL32Apk0RLSStf66LZHrZdNR8SookbJpg,121,Dark Harvest,dR85i6ALp6_R3d-rkntM3HEBMRqbbzyaxd_aWJBGeKi14t4,b3Z4DNlQyp8wXyBi1cI3QdL0TnANDmnAWGWCmDfxzT-gw0c,43,Summon Aery,abKc4WnhhDa-ybgECVAQn-8ml3bheRGKmoyGMWhBxS8_cKo,xVc_WXE3rVi6Pw6nLYAyzLwJTNYOmzEoGwaU4NAf1zWevys,8,Phase Rush,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,105,Electrocute,Q3yjJEkak00j8aXWDKAHrYTLqbmzCEXRBH2EmRkqyQWTzJI,KoGJEe_iGouWu4pOzkOFog_u70St2KVdgbiPicp-YBvE3TM,56,Lethal Tempo,326z_9jzPn96rlaovTxKzzTZKLj17O_dKttu5ottdwFb5Kg,yTbnCmSiZ-OX4JWYPI4NNE7FcmU-sQMUxuYAOUkZH68LQvA,350,Arcane Comet,QvKYTdLPYFQmpCcD4p9wKgKxsGDuTgVLRdy6ov9JBUB0-G0,7fXgIAkjRSQfCDY46ozX8Tb7n_ZopUfycHRuu1sLYKUFAA,15,Lethal Tempo,9QkES98_bU_HMAG6E2KLW0D_9Z4X7W7_GjTpjVvSvohq3AU,fvsuJhUCpkJm8VWn_zkPz9kBkSHuiq2Ue961ZI2adX4K9sM,114,Grasp of the Undying,True
2240834456,7PLXLOBh8HFMLvJxTPZHxhcwSvnXd1TTISZaxyl2dNshcds,-q6PxquIlnc3fP0_unBWttYmtJEJa4jJISMzduUE2mo2sw,164,Grasp of the Undying,9jlyDW-3i1K7W1AedSyLUQdhe3ufY3IN1mp-dnsagpmXwpA,1lNmC_horeujp4HNQrmyNLRHQq2XP45O9SDV2AtoxpUH6g,51,Press the Attack,SUuc-eukgIdMD4PXsPo0QEHRdiAv8EbdF5axOpm-ibOiPgs,KJRdpphHtyD9Fj3su2_C6XZ-6e3ZV43dyOi5gnKiDuCVuA,555,Aftershock,nMljQGQxSZxhWcIO_xnwqJqdNvfP-tVnMzaJwaxLLQp33HE,eZNX9fKXnqlxEL42_0A2X8MN4ctjr3bFd754GSmvyq_wCX8,421,Hail of Blades,7UjqB4py9W0z3GRy4o9GwZDX9avphQLpCWIpI3Ovsop7StA,eRy324YPbyrhSnEEHe6BZt15nQy66wzt-ik9kaH4mAfAxg,69,Phase Rush,-MlQfLy_xwBIdutXdeS_Zud1N2tTeXxKtPQiZpae1KRYDOg,jCLSSUbRFIMtTYw9OVdTnefB36FkuiEq1U02pNglUBjHAw,518,Glacial Augment,6tiqs0EuOdQ2gwGvsFUbMmEVkpT_V2jGMI8Lfw9QipP-yRs,4Mpj3C_KcsnGZIL2jjeV0FeEXIqa3eLWZc89wEcWC1Wiug,60,Electrocute,igoHPSJWAgpqk5U20BZwQihZ5z7D53_83gLy2wvrM3zeu2c,P6VgLJD3vL9UhlnaPSiAY408bbCgNl9E_p10aodQiXotYg,26,Summon Aery,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,39,Conqueror,antauAOO-jfd6KVfYW6Sdj-BUZzUoKj2jp4MS5rVLWJTdSs,dPXLFX_9eFW5kSS8sFB2GffqDYfP_cDOtJPyFTIsSF9lcw,236,Press the Attack,True
2242271553,1KWmAoQ8RwjRj6QtuO0KnrlNMwaWI7RdCeu-ZO7ANomZVqo,CHm_krX8O8AD9ZmEuODrQmGTrvPB-KzMhijgsw71GokZgA,42,Fleet Footwork,h8vlBYgBYDZDssGBFAytVbM4CghSVxJ6g9sPvSEL8OuvBTc,Gycw0Jxa0Ct1CE8WTt49K4xGPneQMhE67Snv9cNs8ihQhrs,59,Conqueror,hGuAwF7t6tmPiPBAmPKUhriYMOwujBBh0WINM5xvUgarJ3o,mjZ1SeMLH0IkB7cgf5RfPS71S19MNGUTpNYgdCSKbveJ_-k,150,Conqueror,-Hw8zEiFI1hF5IWWOCzqWMY_uL7JhwTKifw4xTmusDO6vYI,IHiLYd95ZfeRynkQ44yzQiQJSeOiroAbyASy2IxrNI5skg,67,Press the Attack,WAaBKvemaoE1CJ8qKZ00Rp0SqyegPNZ1a7sLvCcmv0Rzi7E,TDBkBdx8KGSbDEy6ML-BqoUn8LplK5jbCzSnKsOTwOPntS0,350,Summon Aery,hLqusCuBxsFLRB8fBiblb5FciFZoRQcIbk97GcNQsXkvlPI,1ro6ejA7EBcsSAc5a7y5J5G3IHjCL0rhj2_2rJ4-KPJoNxU,13,Phase Rush,Nrm_zkkebXnp1jvanTM4R4xt4JpYsWE77AuxgaIF-T2za1U,lTU2l0093acWWccGhwDNfmjcqsC6VzsPbuLwpOuw7MLgUIw,58,Conqueror,hcrKhW3yf0Fn1Xp7-ELKvuoSuJYtdYChs4pC2pX3-73kbQo,XWgly5bD5WH3xNHgjkU8HcZtqgzOrxUEwlucNY-9MxcRBCc,99,Electrocute,IgwtJDWO4BVGlV-w9u454xiZcTZ5pTe0Uc-7CesxpXeswHs,FyBcfMTg9z6kgPUscPWpmWJEvSaLQWkwNuXY9gtua1DhJf5TXQNtZeue,28,Electrocute,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,81,Kleptomancy,False
2240907415,VwgAEtb3PzycTOwxHdAvj9YZ4Q_aDWAiHxsoLCawGv6Wrpk,PvTAlzlO4Nmq88p3CEQQ9Qq6ki7YFrGzGy35tJQmuopnm-w,84,Electrocute,6BHpYRmwIroV4EqRItNKTPXWYjk32f7eOE0JefurUCq0Wec,CDXHBvtZa63i6cObFWIRzlrcjWAzK2E42tAg3ISOJssMk-4,60,Electrocute,zYBoBWJ8jlAxjCm7P4T1E-dESUHkYTIFsn2JK94zR9H4NvU,Yk45Wnwd6MaJvM3ZyTZTyPRpEfnws4G9ZwW1s2gaVY5Fwg,89,Aftershock,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,145,Press the Attack,pLD8en5Mdy0whoZDWzG4-FsR1555K_Agm25gdTg6yu7Rguo,-nA6PVRdQgugkinA0ctTCJJeJgyOLSt1pBai3mEan6_X-24,122,Conqueror,KROtXj7ZPnmsLPqmeJZXKA44WvrFmh-CpzoUUSkaaFduleI,zeSG8H3ephZKDOsb5qIZdgQHBoqYmOBnDjwTTvbYUY2Ktg,222,Lethal Tempo,SOeW1uwUVxLuFhXuYr3IdbQ89MiwD7OMnz1LhyIx0KqtQmk,hfPLf7kx_TPuXrluLVQkrerdVXuu-bzSGetk2GiGyYCwraU,117,Summon Aery,3Qg-fKMjvhX9wMCiacKc8UeMkCGDfwegdlZWCpddMViDfMU,-5AE1Q8JjHVGuiOi9udWBAgPPhKI9PjBePxaIdiJMpwz2A,141,Electrocute,IJvIAJuutxOUS_WK6bOWGD2kn1IzwJUtlchE5Z56QKQi5ck,QQ2utqo-RDYtKqJG0R-eFNRpxSNu5CUk4O22lDkB8R_GIBs,24,Conqueror,8YgxUXg1hRvmKaoNUqtUS556Ub1XJUTYi-hmno_gcrzvqt4,p-Iv-6aLEFMlozgJRoUtMy26OqaqNxCazRkqygdsQuF2O9Q,517,Conqueror,True
2245753732,lYjO3K2Q838mUR6l5NDkpfse-tewMKYDO8EWKOTIShzn7oY,JEwEQSkjNyuG2rv5F5xtTQl6muuLn_jrV4wsTSPe6pAadTM,114,Kleptomancy,73wsvfX-6jmbaWw1l3MCv3dcstPrM9C4lKiHOptScAZpBKI,ANw1u2kT8YdG07gUuq9eWz65oLwp25BNNuAzOWiwYkBbtw,555,Aftershock,rXfZ_1FGprHB5pFgdS91z6KttJ6fahXfahSVKTN8UjFtEQM,m6WWyL_GVpbFoE2ruYaLrh_bJubCL9-urr0AFqsbiryVDA,15,Fleet Footwork,_6CdqlsnsxxH6zMEwQc6AckI7IIwt4j2hFvQLXGdvs8l0Zc,ZX9YtI7lEBZBtTPXyVdJJWg6klOKY5dUW5oFwjELRi0--A,38,Electrocute,03f5ZRqKBnJbpqik3KfwGz9GgNVPlIg0CWC4R7u-n0lHJpE,RxFPmpPqBIJupxEKgJPIHEN6CMrad0_FyOSfENgGkowOLoI,120,Conqueror,dsVmJmnj10K1PQ5d55qt1RCfEKXRaD2MHe9Tev7dX8ZQoXw,uPKZ-_GSddJWJA43JP7L2VWwjhXUCNtW8ktpdX-3FRS9OUI,350,Arcane Comet,UBKLBBNF1Q_4jQuIXllgKyiswrmti5eCezRslvbyMuptI2Q,RHxLG1pqgJdbb7T-WB9CxmgYzKymzTlCwynr4jFr7ZrPMQ,107,Electrocute,smOpmjVJwYt4iodUlm6F5Oulit35HnwvBCpJ_68vkmTOxBY,XlS6kpcF3sTbPQ4gsKnutQC_Vx9gk1Sf1ef-sSbyM-Toxt4,39,Conqueror,uiFIe09Yjt1ZZPri705GDEzOeAf9IwaPx9ks4miAODoMLpw,rosHazV8yKhb8Gnqs05s1sDhC2R4d56sslSw4vgs0mNwvQ,145,Press the Attack,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,105,Electrocute,True
2236906410,PkCdbAOQdVg5brIIVbJe_1_14PN6n0dsOOBMGJWG3QYHvFU,lcd85S2nfn2v04EBz5ijhcNH7lL8uMn1LHk6t-KRpnCvQ5w,60,Electrocute,6zupKvZhbNUNZ9xS_iqQdjt8Zq9sZDqwBw0RTrzHrB-tyIo,PY2ixEOXf_NoKGEgfpmiqzsL8mr9hIeVrpEpijGVOWfFfg,15,Lethal Tempo,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,39,Electrocute,V07FxCSbIeOnzNdC1r-xWkRghljBT6EzwK2yeAMxt97-QKE,mRzdS5Z_HgX6UW9lfJN4iffEUXxV2UC2kQLwzP70Hxib1g,42,Kleptomancy,BQ_TY-yhHP6UA1bgy77Pg3aJSys6L-BqdD733J3nsCFBTSM,7kdEmajJRKU33Ytk1VSfnQzZ-8j74pmo6S6VWTKORA6xKQrhoxZECldY,111,Aftershock,k6DPp-AfA2_eX8jya8wsmcDJWa5q9O6YWyPtEeT5I8ZkjE8,6pf2JDXkyXqPnPF85LXOyUEcrmCQDWJNYxDab6UjrAKPntY,222,Lethal Tempo,Tmnf--yaDexo3RFVI7wzsUAGxukXURvpRiSk1RVYMe8LwnI,XJetWCqEBY4LIE2RZMDFwSnODH4Gtv-BSCeW28TWgY-JkQ,240,Conqueror,U3xuYzy6W11pAzYHApalOZYqcGbL7Pr-uv15FidDOHEpkF4,r5QVrmZ96oHzlazIAHFvvEubXVftqI_2WbfIjOtfdh8BI-8,79,Dark Harvest,jUDHKekGIMY9I7Zf6amFDwUqApXoBnMpCpSPIX_-iLksW6g,liTUiE9bLlfznUWNQK5wyX-glfb4WZABkhB9Z2wLQydf6w,157,Conqueror,J7Z_J1hi_cOSMombqY4uEuhub0Yb7_IbUCzW6R_szhscCLI,o9rWXr0hE2YZDv3IeCGGb-pD8aB7hL_SJIvhHMgxpjzBPvY,25,Summon Aery,False
2239086306,aOhaWE7cLUNw2TE2qTzHSxED2I8LkXBLS801s90A1mY1r6Q,rJ3wUnJPhEgsb2aBDUGXZbCn-KI2UBb7Y6NfCv85Jo5Vhg,8,Phase Rush,xGEOzj2sgTy4CEuq-syGWzju6ClkOANKYj_NIXu1r-zEkTg,IYb_FLgpjG8Sr5P8ASnMD1anyh7S1dCvvj2LlniNO2E_ADU,6,Conqueror,VGUh_Xgv-g4GszEJJeLKb1cxvPDmZAyLvw8Yf9TKzBRf20Q,0uYqWWUxn8_di5jf52Owgrdsy6leyXOzT_je1dVC7kyS-g,51,Fleet Footwork,INEE6pkN3shnNPGviFFDzd3rvzCnR_s8vwz9mugqplLYXXo,9cgeYqsyQrwKNorLl_e5KhvpoYNeQjjK4abdIGVMh-VPZA,59,Conqueror,SpqIUGbYY1pcl8TU2foXq54wzJnPrdtwG42qkfCdimJ-jfA,mpP_b9D3om6YFgmq5kPdqeIHG8nwqhbDoe0X4HPZgQvtHw,99,Electrocute,Tr8eFivfvWZaULv-n3-d1NgGt0eXIVsDWFWzymk5PCNH2FU,ePRDQ1aSI6871OmL32Apk0RLSStf66LZHrZdNR8SookbJpg,92,Conqueror,pXXbDETjxBwrtZ2kImkXkTzIZL1qEGmOwji84NogoQJ4GCc,62Ugy9Fmi1WkUroK70HrQ3fAYzvg4Obd4Wkveajlww0IuMY,37,Summon Aery,0S2zAEvrHeJut1hD2ry8s5piJmHPb1gQcFUYuNDzFfEgohQ,01YU7-wMBHm6Wi_gWBGFPCUPX97a81eNqY4fC7hXelGsz1M,110,Lethal Tempo,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,238,Electrocute,dljTKwQ5l6QAqqctFLx1yB_QAyUu9gddmC2yvwGEdnEVv5s,PYAZrzjLGQxzAVA9fRhWvUH85EFtqCUytx8HtSYHL3BLujI,64,Electrocute,True
2236910176,0b6rVg-LJtVMfic-i7wAtm8W1VwrnqZlxzJXHyqn3n5l2jg,qIGMHYgWzkiM_zmT0wut8NdFEy2hKYlPqsVH9HGE8dwNBy0,19,Grasp of the Undying,OTe4k45mtbzai7VMAcp3QZQVYwypmlkHzGQO7Uvn22nTQp0,Gt2YEm0dHD-tdHcBAe4iE5oCOqmuCtHKGcWvCMscOdI7oZw,131,Electrocute,JWa3aOhQJhXt8D2XExcimSmobEGqqXnNg6px-IAoHa9qU_s,LWrTEDfLSB3Vi_5GTA7UzKwkHCsxnADYxPrQVdQWRLk0Jw,29,Press the Attack,8toGU3C479PpxSnVtCotNDitDQUTp0uBPlKV8_qkByEcmMI,vVCyhhZf7RCoO91vqV0WzuAKFEu-e_JZCs1Db_dO4cnIEQ,40,Arcane Comet,6HLmd3l3slyWp6ilXWa6c9yzq3Iv9K7F9pSmYJF5FgS37oQ,gVLLHqVwUq-KrryOwHxzGkDWgkhMDWwGKAvbPmwvSe2m7Xc,107,Electrocute,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,238,Electrocute,-EZG6yVlzsX1rgPpdZPJ_lZFOOzg-Kj_OlXZonyQ2eongMg,Vsje35Nqc-B59fohehrKh8GSBx04yxpfzV8QW1GaDwhroQ,161,Dark Harvest,PkCdbAOQdVg5brIIVbJe_1_14PN6n0dsOOBMGJWG3QYHvFU,lcd85S2nfn2v04EBz5ijhcNH7lL8uMn1LHk6t-KRpnCvQ5w,120,Conqueror,qSbbGAbuceBZ3HREQBFTN2BXuXK0uadlCt-2GflaJm0y52U,td1EfrM8op_jH-yafGNiZq5xOY1C-VrWGa7zPw-d5QkZzA,145,Press the Attack,S9jF8jkj7BhC-hoZmC2w2CCR9b2bmzGkaqATmKmdhRdkT54,ui-YNvZMnTGsqgn2o-MYU5UmJRPYBgeTChP2GIJ2Kd8sEYU,84,Electrocute,True
2241705405,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,84,Electrocute,4StOzD9ESnQ1vex8vZxwtH-WFgkDa5bZStRpa2MvEMjsz5U,udGx4jmM2CZGEtwB-uGlJqWLGj9JtUfyb1RP-XF1D1EMslzAEPp5Wbe4,92,Conqueror,VwgAEtb3PzycTOwxHdAvj9YZ4Q_aDWAiHxsoLCawGv6Wrpk,PvTAlzlO4Nmq88p3CEQQ9Qq6ki7YFrGzGy35tJQmuopnm-w,350,Arcane Comet,iBD0DboeC7rkJTgQKZgayhA7MZa6m58YFvs-7og441OKLJo,h8p3rQc4zj2Q3IGdocW2XVa0Tbz0Ts1mp8Zp-GKmJnrN8GS_FfhYx4Z1,29,Press the Attack,dD9Y0w3S8TWZ6Wg3Cexexi2-aU3D6e9XBzQvd3I_kS5Gj_c,hkF4nBhMalKvB1wAOz66-o5SFk1zNAuQ5QpooTxKbhx4X4Cc3w3Rp2Tf,107,Electrocute,BVRzyRFN4svsQNTzj9wnsH9QFtBQd_AAWvKSc9Csq9D2bQ8,LVbGF8e7GbvEtB78sc3GaExnphPwGZTo_mzH8c0ZYeYYXCq9R__KOyEt,7,Electrocute,Qw7bIAO2a7SDZa2G7elrQrkk5Tl2D-9549SHe3b0iyqMgng,NPAkuw9puCnosi2YHEAojVMk-faG7eovhAtJ-Ef9AzYsok4,122,Conqueror,PtMf__IPFpOdgk1n0I2Xaix4O0WVkvJ8dOhRqIrR-dKr2r0,ZsUAO-tHIBi0QSjkxts33IsBSMXooW3h2HFZm0rJJ4fnnQ,111,Aftershock,chO83iPadP8z1LGp-PrCGCq_rI2HYFhNFVtHLd0ct8_gr9k,MlOPgZLiidbkFzEcXZybELDeecc8YXp7hXAcp4pDo4DF72I,498,Lethal Tempo,f5MaG78vduzZekl0gmE5GdC6usX8yV1voJTuCvdZRdJZbBc,iOKahNc6w03b2QylKFTX4nGcrimJibd_zRI3ZTChfdG_SgWk8GEVAav6,121,Electrocute,False
2244412914,yykUD0tb1bLmUoJAeaSUMcyLP4E8xbqbfdpj5CHHkWAStGk,GkXIjJ0tfcv_Thrwt0AJLpZ1_QQh5IkDQ5lRwjELjMGdeA,101,Arcane Comet,WA8hkyuvnrTQSq1o_KkxCRWiKXEjnkN2y6UgxuW272K8xow,AGq5ef1F_lePm7gV8__H5U4QlS6NTDWYumHN2INkxhl3FeA,222,Lethal Tempo,44Bo2jhChi4ZEBXs8GdMJJs3rJOM45cZ5QgERb2BJEl9kxA,pGhcoha5tNadysZTqVVLcApS8qLj8kqabbBySlqMYQg0JDiu1zZVMzEx,26,Summon Aery,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,39,Conqueror,bfJHP0a0oNLbp87B1GBnzX0G03q5NUQSsxPXZjkENUU-0PI,2v6YZO6-03EMRklLGNXxXQeVlvstgNWmUeF0wM1WPXCy6A,5,Conqueror,03zzhHGk0DQT0nKniQLKGWHXgZzL5p0dHSw6Aza5QcLf31g,Tt57ZdKPB64DUp30a5UbgPASdaqAzzKxRrSY0p21CyCHtg,236,Press the Attack,999HGWQy2Dz8tj583F01KtkMqu4B043DWocxOoYmYjt_E9s,wmHasq0B5rVxW-aG5nXPpL-bgoHKxwjWQs2ElLhn5HT7rnI,77,Conqueror,4bhrmeSZkwBLcqaJZT1mwhMI7tDLbk1-c5KIlD9tZqDCkxg,R4OJDZIwWsqIdYDG66bjrQNInJD6vrHvfx8lhplTWsjmjw,43,Summon Aery,wsRGpUC2MT6MGtIJNLKpCE9zLnZefClJEmQnaVgy7ksbMZY,sqXoK4b55SqAF_RyPzIYrXXganCdbHRr7EEqYfHFRj6Stg,117,Summon Aery,1II0qw7K9wJRgf2Le3rpkzDUm-JBvZRDNtxeU1AqZJBLi24,VMecUcUqe8tUSTT4_T6_pDcLVdp0lKfrmLj4rkTS5sJTbEk,58,Conqueror,False
2241914116,vXc8zrmoYZlV7PpElyTZHJVH-4QdZr8prWE6j0-2pf6ncAY,9gye14EQdjA7wK-2cmgKjznZLy4QAxxm6we9Lwx6enOHhg,42,Kleptomancy,9vHlsDH_qKD5MnvpypoXsduVqLQLTRGc8DfypEr0cud1O1o,c2LSB3rJpceJDX8rlXJjN91uvu-stvUIeYyDbyDlblRp-a9wx_Kugizp,145,Fleet Footwork,W_isCiJl0r51ayZ0IdEYt6xZrTWm4E40mN78fW2wR6DRlpY,tcLX2xFs6QcUk607ceSAxeZeprQdbX0asUtynPeHYfVDi0A,16,Press the Attack,Kuw5-0a8Nl4zlsaww6T8BmzKDqTFZehi0O3IYiMNDK4H9NA,s9L_LL_XuSG1tF7WPjcKgrzPQ1Iqkn_whZHgXNCHdYQXPno,85,Electrocute,6g6arM0JwNUdYQWWWShonlT3pYzi5L7aDU_p003xds0lFE0,uKO4Typa-Ycdpi7-H3OKqa38fyzU3GaZgTTSW4TkFtiYmUk,421,Hail of Blades,2ds0f9vDDMOWzIhF5nKazzjsyFtSRdGEJ33_xYmR6WPhwvQ,qs8dCrteJbO5S4eVaH42HPRfcvBWh_qstbiz5u52qN1wIEE,555,Aftershock,BEwvkyjfyz11CyN_XXxO5NYf5nAaR35doBYU0NKKuW7NNIU,QBTpQ8msphUPrAybhcENt64GmrqCOPSyzO6Y75caYeZ1rgU,92,Conqueror,aF7vCUEElsJYo446PjT4J0qhXpNAds_ZVERtAsfjvpAFAjU,kV8CtcP0We62I9Cim22SSiwrEEaXw1H16koUDoTJda7kyQ,154,Aftershock,1NLjYKXjDdow50bBjSOb_bSa2Y2bGVUJ6EwOiy_ky4ZXMEI,zMAIq8e4E4ixbNcn8IwLTq5qMdbvmzypG8dj0x7J8yyrxX4,112,Arcane Comet,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,498,Lethal Tempo,True
2244249557,AeBTrtju42rbQIFjOq0dU8NNpzT2YmmPiDtO-pDqL8eYixM,_jXMnfFg22_ozAjdELiZk85WPV1vR-BYjXPtkbBHxNoxVg,518,Press the Attack,P8OjdzZAmA5cQ2KQ0smvW39LeisEdI5t9VRkLrBpcblUsWY,eNhWoYDLU2kEkBlAgLHTv7Zt89Ox4y93EgQwntUNxoYAEr4,99,Summon Aery,4StOzD9ESnQ1vex8vZxwtH-WFgkDa5bZStRpa2MvEMjsz5U,udGx4jmM2CZGEtwB-uGlJqWLGj9JtUfyb1RP-XF1D1EMslzAEPp5Wbe4,92,Conqueror,VwgAEtb3PzycTOwxHdAvj9YZ4Q_aDWAiHxsoLCawGv6Wrpk,PvTAlzlO4Nmq88p3CEQQ9Qq6ki7YFrGzGy35tJQmuopnm-w,238,Electrocute,B1auViH8-AZip47HzQCXSPg12YdP1McfXYxjfSnBjOcECxE,8V0woBxL3Q3wwf-tkh5FiAvEN0YqGYBRhAAUM1fn6VKte2I,154,Aftershock,ijHifl95c7SzBSwZoDgYHPt6H0mFP72xuahir5vM0hoP2BY,E1EZ5Jd8mjcoYrbjpizWUPmYmyUZWHsXisoRdGe9R-iGrZk,39,Conqueror,aJbWprWJY1wzAKbGW1RpBNeWob5CA9yHpSxLVdFsV0LSxcs,GkUc9JI3D4kdYbCABqNqrgH4gNNFdE8a0MbUrnXyxrwtdfY,266,Conqueror,rcrArIYbQGOXUoQz791x9o_6yKzbJKoTUHYi05qI6yNdByo,PyXEUsWKxSUuqlHBSP9VSH5kESVtOHlyLbvZsQnB1pMBzA,9,Electrocute,Y4626X6fH893u-x5tqtI6AAkAuFefNg-XQjEgmi0gcMXI4c,hdeY6BPUVLMa39iWwTo1R5xSJx_qz6Ti9Mcr8TuB7xJPdw,517,Conqueror,W5yySZ4BxwBPFGo59WjogB2fK25unr8oxXlhf4bP3iSEQjc,a2YyEZiS9a5_BEncc9pBSIuEiNofqmBUap7YuK1lFohlRg,51,Fleet Footwork,False
